Time, HInput, VInput, Distance
29.93029, 0, 1, 0
29.94695, 0, 1, 0
29.96368, 0, 1, 0
29.9802, 0, 1, 0
29.99684, 0, 1, 0
30.01367, 0, 1, 0
30.0303, 0, 1, 0
30.04698, 0, 1, 0
30.06368, 0, 1, 0
30.08043, 0, 1, 0
30.09789, 0, 1, 0
30.1141, 0, 1, 0
30.13031, 0, 1, 0
30.14689, 0, 1, 0
30.16386, 0, 1, 0
30.18024, 0, 1, 0
30.19806, 0, 1, 0
30.21361, 0, 1, 0
30.23022, 0, 1, 0
30.24684, 0, 1, 0
30.26356, 0, 1, 0
30.28019, 0, 1, 0
30.29691, 0, 1, 0
30.31363, 0, 1, 0
30.33027, 0, 1, 0
30.34695, 0, 1, 0
30.36367, 0, 1, 0
30.38028, 0, 1, 0
30.3969, 0, 1, 0
30.41374, 0, 1, 0
30.43032, 0, 1, 0
30.44688, 0, 1, 0
30.46356, 0, 1, 0
30.48013, 0, 1, 0
30.49696, 0, 1, 0
30.5136, 0, 1, 0
30.5304, 0, 1, 0
30.54697, 0, 1, 0
30.56358, 0, 1, 0
30.58034, 0, 1, 0
30.59692, 0, 1, 0
30.61354, 0, 1, 0
30.63028, 0, 1, 0
30.64709, 0, 1, 0
30.66364, 0, 1, 0
30.68049, 0, 1, 0
30.69694, 0, 1, 0
30.71363, 0, 1, 0
30.73023, 0, 1, 0
30.74708, 0, 1, 0
30.76362, 0, 1, 0
30.78029, 0, 1, 0
30.79692, 0, 1, 0
30.81355, 0, 1, 0
30.83039, 0, 1, 0
30.84696, 0, 1, 0
30.86355, 0, 1, 0
30.88026, 0, 1, 0
30.89697, 0, 1, 0
30.91374, 0, 1, 0
30.93047, 0, 1, 0
30.94698, 0, 1, 0
30.96369, 0, 1, 0
30.98032, 0, 1, 0
30.99685, 0, 1, 0
31.01356, 0, 1, 0
31.03046, 0, 1, 0
31.04694, 0, 1, 0
31.06364, 0, 1, 0
31.08052, 0, 1, 0
31.09696, 0, 1, 0
31.11359, 0, 1, 0
31.13037, 0, 1, 0
31.14697, 0, 1, 0
31.16381, 0, 1, 0
31.18018, 0, 1, 0
31.19676, 0, 1, 0
31.21365, 0, 1, 0
31.23038, 0, 1, 0
31.24693, 0, 1, 0
31.26361, 0, 1, 0
31.28022, 0, 1, 0
31.29695, 0, 1, 0
31.31349, 0, 1, 0
31.33045, 0, 1, 0
31.34703, 0, 1, 0
31.36361, 0, 1, 0
31.38031, 0, 1, 0
31.39695, 0, 1, 0
31.41361, 0, 1, 0
31.43012, 0, 1, 0
31.44685, 0, 1, 0
31.46369, 0, 1, 0
31.48201, 0, 1, 0
31.49824, 0, 1, 0
31.51503, 0, 1, 0
31.53174, 0, 1, 0
31.54835, 0, 1, 0
31.56479, 0, 1, 0
31.58141, 0, 1, 0
31.59797, 0, 1, 0
31.61454, 0, 1, 0
31.63141, 0, 1, 0
31.64695, 0, 1, 0
31.66351, 0, 1, 0
31.68033, 0, 1, 0
31.69688, 0, 1, 0
31.71371, 0, 1, 0
31.73028, 0, 1, 0
31.74693, 0, 1, 0
31.76454, 0, 1, 0
31.78036, 0, 1, 0
31.79721, 0, 1, 0
31.81359, 0, 1, 0
31.83018, 0, 1, 0
31.847, 0, 1, 0
31.86357, 0, 1, 0
31.88029, 0, 1, 0
31.89675, 0, 1, 0
31.91354, 0, 1, 0
31.93022, 0, 1, 0
31.94701, 0, 1, 0
31.96356, 0, 1, 0
31.98015, 0, 1, 0
31.99696, 0, 1, 0
32.01389, 0, 1, 0
32.03028, 0, 1, 0
32.04688, 0, 1, 0
32.06351, 0, 1, 0
32.0801, 0, 1, 0
32.09693, 0, 1, 0
32.11359, 0, 1, 0
32.13032, 0, 1, 0
32.14696, 0, 1, 0
32.16371, 0, 1, 0
32.18034, 0, 1, 0
32.19695, 0, 1, 0
32.21371, 0, 1, 0
32.23035, 0, 1, 0
32.24707, 0, 1, 0
32.26371, 0, 1, 0
32.28027, 0, 1, 0
32.29701, 0, 1, 0
32.31366, 0, 1, 0
32.33027, 0, 1, 0
32.34696, 0, 1, 0
32.36349, 0, 1, 0
32.38045, 0, 1, 0
32.39707, 0, 1, 0
32.41365, 0, 1, 0
32.43031, 0, 1, 0
32.44699, 0, 1, 0
32.46353, 0, 1, 0
32.48008, 0, 1, 0
32.49659, 0, 1, 0
32.51339, 0, 1, 0
32.53006, 0, 1, 0
32.54677, 0, 1, 0
32.56328, 0, 1, 0
32.58014, 0, 1, 0
32.59667, 0, 1, 0
32.61335, 0, 1, 0
32.63015, 0, 1, 0
32.64664, 0, 1, 0
32.66328, 0, 1, 0
32.67994, 0, 1, 0
32.69659, 0, 1, 0
32.71342, 0, 1, 0
32.73005, 0, 1, 0
32.74683, 0, 1, 0
32.76353, 0, 1, 0
32.78021, 0, 1, 0
32.79677, 0, 1, 0
32.81332, 0, 1, 0
32.83004, 0, 1, 0
32.84679, 0, 1, 0
32.86337, 0, 1, 0
32.87997, 0, 1, 0
32.89666, 0, 1, 0
32.91354, 0, 1, 0
32.93021, 0, 1, 0
32.94681, 0, 1, 0
32.96354, 0, 1, 0
32.98015, 0, 1, 0
32.9968, 0, 1, 0
33.01363, 0, 1, 0
33.03021, 0, 1, 0
33.04688, 0, 1, 0
33.06354, 0, 1, 0
33.08021, 0, 1, 0
33.09677, 0, 1, 0
33.11323, 0, 1, 0
33.12996, 0, 1, 0
33.14669, 0, 1, 0
33.16353, 0, 1, 0
33.17989, 0, 1, 0
33.19673, 0, 1, 0
33.21332, 0, 1, 0
33.22995, 0, 1, 0
33.24669, 0, 1, 0
33.26321, 0, 1, 0
33.27987, 0, 1, 0
33.29651, 0, 1, 0
33.31324, 0, 1, 0
33.3299, 0, 1, 0
33.34657, 0, 1, 0
33.36332, 0, 1, 0
33.37994, 0, 1, 0
33.3968, 0, 1, 0
33.41326, 0, 1, 0
33.43005, 0, 1, 0
33.44682, 0, 1, 0
33.46337, 0, 1, 0
33.47996, 0, 1, 0
33.49659, 0, 1, 0
33.51329, 0, 1, 0
33.5301, 0, 1, 0
33.54682, 0, 1, 0
33.56324, 0, 1, 0
33.58001, 0, 1, 0
33.59653, 0, 1, 0
33.61325, 0, 1, 0
33.62988, 0, 1, 0
33.64653, 0, 1, 0
33.66323, 0, 1, 0
33.67998, 0, 1, 0
33.6967, 0, 1, 0
33.71316, 0, 1, 0
33.72997, 0, 1, 0
33.74658, 0, 1, 0
33.76329, 0, 1, 0
33.77993, 0, 1, 0
33.79655, 0, 1, 0
33.81329, 0, 1, 0
33.82994, 0, 1, 0
33.84693, 0, 1, 0
33.86322, 0, 1, 0
33.87998, 0, 1, 0
33.89671, 0, 1, 0
33.91333, 0, 1, 0
33.93011, 0, 1, 0
33.94658, 0, 1, 0
33.96333, 0, 1, 0
33.97981, 0, 1, 0
33.99667, 0, 1, 0
34.01371, 0, 1, 0
34.02989, 0, 1, 0
34.04713, 0, 1, 0
34.06384, 0, 1, 0
34.08016, 0, 1, 0
34.09639, 0, 1, 0
34.1133, 0, 1, 0
34.13043, 0, 1, 0
34.14722, 0, 1, 0
34.16378, 0, 1, 0
34.17999, 0, 1, 0
34.19664, 0, 1, 0
34.21384, 0, 1, 0
34.23009, 0, 1, 0
34.24657, 0, 1, 0
34.26336, 0, 1, 0
34.28015, 0, 1, 0
34.29671, 0, 1, 0
34.31326, 0, 1, 0
34.33018, 0, 1, 0
34.34669, 0, 1, 0
34.36334, 0, 1, 0
34.38002, 0, 1, 0
34.39656, 0, 1, 0
34.41331, 0, 1, 0
34.42999, 0, 1, 0
34.44661, 0, 1, 0
34.46331, 0, 1, 0
34.48034, 0, 1, 0
34.49677, 0, 1, 0
34.5135, 0, 1, 0
34.53033, 0, 1, 0
34.54733, 0, 1, 0
34.56384, 0, 1, 0
34.58089, 0, 1, 0
34.59769, 0, 1, 0
34.61387, 0, 1, 0
34.63, 0, 1, 0
34.64682, 0, 1, 0
34.66365, 0, 1, 0
34.68042, 0, 1, 0
34.69673, 0, 1, 0
34.71346, 0, 1, 0
34.73029, 0, 1, 0
34.74762, 0, 1, 0
34.76348, 0, 1, 0
34.77995, 0, 1, 0
34.79672, 0, 1, 0
34.81338, 0, 1, 0
34.83009, 0, 1, 0
34.84679, 0, 1, 0
34.86354, 0, 1, 0
34.8801, 0, 1, 0
34.89691, 0, 1, 0
34.91349, 0, 1, 0
34.93011, 0, 1, 0
34.94685, 0, 1, 0
34.96358, 0, 1, 0
34.98021, 0, 1, 0
34.99684, 0, 1, 0
35.01342, 0, 1, 0
35.03009, 0, 1, 0
35.04689, 0, 1, 0
35.06349, 0, 1, 0
35.08151, 0, 1, 0
35.09695, 0, 1, 0
35.11352, 0, 1, 0
35.13001, 0, 1, 0
35.1467, 0, 1, 0
35.16375, 0, 1, 0
35.18039, 0, 1, 0
35.19702, 0, 1, 0
35.2136, 0, 1, 0
35.23021, 0, 1, 0
35.24691, 0, 1, 0
35.26357, 0, 1, 0
35.28025, 0, 1, 0
35.29697, 0, 1, 0
35.31353, 0, 1, 0
35.33009, 0, 1, 0
35.34722, 0, 1, 0
35.36376, 0, 1, 0
35.38008, 0, 1, 0
35.3999, 0, 1, 0
35.41331, 0, 1, 0
35.43003, 0, 1, 0
35.44669, 0, 1, 0
35.46343, 0, 1, 0
35.4809, 0, 1, 0
35.49684, 0, 1, 0
35.51345, 0, 1, 0
35.53023, 0, 1, 0
35.54733, 0, 1, 0
35.56332, 0, 1, 0
35.58022, 0, 1, 0
35.59661, 0, 1, 0
35.61318, 0, 1, 0
35.62985, 0, 1, 0
35.64652, 0, 1, 0
35.66357, 0, 1, 0
35.68037, 0, 1, 0
35.69682, 0, 1, 0
35.71392, 0, 1, 0
35.73035, 0, 1, 0
35.74741, 0, 1, 0
35.76326, 0, 1, 0
35.78012, 0, 1, 0
35.79673, 0, 1, 0
35.8135, 0, 1, 0
35.83011, 0, 1, 0
35.84679, 0, 1, 0
35.86355, 0, 1, 0
35.88015, 0, 1, 0
35.89663, 0, 1, 0
35.91349, 0, 1, 0
35.93033, 0, 1, 0
35.94753, 0, 1, 0
35.96336, 0, 1, 0
35.98077, 0, 1, 0
35.99726, 0, 1, 0
36.01318, 0, 1, 0
36.02983, 0, 1, 0
36.04653, 0, 1, 0
36.06329, 0, 1, 0
36.07981, 0, 1, 0
36.09648, 0, 1, 0
36.11312, 0, 1, 0
36.12982, 0, 1, 0
36.14668, 0, 1, 0
36.16375, 0, 1, 0
36.18019, 0, 1, 0
36.19666, 0, 1, 0
36.2132, 0, 1, 0
36.22979, 0, 1, 0
36.24643, 0, 1, 0
36.26319, 0, 1, 0
36.27968, 0, 1, 0
36.29639, 0, 1, 0
36.31307, 0, 1, 0
36.32977, 0, 1, 0
36.34658, 0, 1, 0
36.36317, 0, 1, 0
36.3797, 0, 1, 0
36.39646, 0, 1, 0
36.41312, 0, 1, 0
36.42968, 0, 1, 0
36.44638, 0, 1, 0
36.46309, 0, 1, 0
36.47961, 0, 1, 0
36.49657, 0, 1, 0
36.51309, 0, 1, 0
36.5296, 0, 1, 0
36.54635, 0, 1, 0
36.56301, 0, 1, 0
36.57974, 0, 1, 0
36.59638, 0, 1, 0
36.61301, 0, 1, 0
36.62978, 0, 1, 0
36.64641, 0, 1, 0
36.66315, 0, 1, 0
36.67979, 0, 1, 0
36.69651, 0, 1, 0
36.71318, 0, 1, 0
36.72974, 0, 1, 0
36.7464, 0, 1, 0
36.76324, 0, 1, 0
36.77979, 0, 1, 0
36.79646, 0, 1, 0
36.81308, 0, 1, 0
36.82962, 0, 1, 0
36.84641, 0, 1, 0
36.86308, 0, 1, 0
36.87982, 0, 1, 0
36.89643, 0, 1, 0
36.91296, 0, 1, 0
36.92965, 0, 1, 0
36.9464, 0, 1, 0
36.96317, 0, 1, 0
36.97987, 0, 1, 0
36.99643, 0, 1, 0
37.01334, 0, 1, 0
37.03014, 0, 1, 0
37.04688, 0, 1, 0
37.06431, 0, 1, 0
37.08023, 0, 1, 0
37.09648, 0, 1, 0
37.11308, 0, 1, 0
37.12978, 0, 1, 0
37.14663, 0, 1, 0
37.16332, 0, 1, 0
37.18, 0, 1, 0
37.19665, 0, 1, 0
37.21313, 0, 1, 0
37.22974, 0, 1, 0
37.24653, 0, 1, 0
37.26314, 0, 1, 0
37.2798, 0, 1, 0
37.29654, 0, 1, 0
37.31321, 0, 1, 0
37.33006, 0, 1, 0
37.34661, 0, 1, 0
37.36333, 0, 1, 0
37.37998, 0, 1, 0
37.39665, 0, 1, 0
37.41325, 0, 1, 0
37.43002, 0, 1, 0
37.44652, 0, 1, 0
37.46321, 0, 1, 0
37.47997, 0, 1, 0
37.49656, 0, 1, 0
37.51318, 0, 1, 0
37.52987, 0, 1, 0
37.54645, 0, 1, 0
37.56314, 0, 1, 0
37.58004, 0, 1, 0
37.59661, 0, 1, 0
37.61314, 0, 1, 0
37.62981, 0, 1, 0
37.64648, 0, 1, 0
37.66319, 0, 1, 0
37.67986, 0, 1, 0
37.6965, 0, 1, 0
37.71317, 0, 1, 0
37.7298, 0, 1, 0
37.74651, 0, 1, 0
37.7631, 0, 1, 0
37.77983, 0, 1, 0
37.79673, 0, 1, 0
37.81329, 0, 1, 0
37.83009, 0, 1, 0
37.84663, 0, 1, 0
37.86341, 0, 1, 0
37.88008, 0, 1, 0
37.89686, 0, 1, 0
37.91344, 0, 1, 0
37.93001, 0, 1, 0
37.94675, 0, 1, 0
37.96355, 0, 1, 0
37.97969, 0, 1, 0
37.9966, 0, 1, 0
38.01325, 0, 1, 0
38.02978, 0, 1, 0
38.04641, 0, 1, 0
38.06301, 0, 1, 0
38.07975, 0, 1, 0
38.09643, 0, 1, 0
38.11314, 0, 1, 0
38.12965, 0, 1, 0
38.14629, 0, 1, 0
38.16309, 0, 1, 0
38.17969, 0, 1, 0
38.1963, 0, 1, 0
38.21313, 0, 1, 0
38.22969, 0, 1, 0
38.24624, 0, 1, 0
38.26334, 0, 1, 0
38.27971, 0, 1, 0
38.29633, 0, 1, 0
38.31359, 0, 1, 0
38.33002, 0, 1, 0
38.34665, 0, 1, 0
38.36332, 0, 1, 0
38.37992, 0, 1, 0
38.39679, 0, 1, 0
38.41345, 0, 1, 0
38.43005, 0, 1, 0
38.44661, 0, 1, 0
38.46334, 0, 1, 0
38.48001, 0, 1, 0
38.49664, 0, 1, 0
38.51319, 0, 1, 0
38.52981, 0, 1, 0
38.54637, 0, 1, 0
38.56326, 0, 1, 0
38.57993, 0, 1, 0
38.5966, 0, 1, 0
38.61313, 0, 1, 0
38.62982, 0, 1, 0
38.64683, 0, 1, 0
38.66327, 0, 1, 0
38.67992, 0, 1, 0
38.69646, 0, 1, 0
38.71317, 0, 1, 0
38.73005, 0, 1, 0
38.74675, 0, 1, 0
38.76336, 0, 1, 0
38.77992, 0, 1, 0
38.79645, 0, 1, 0
38.81325, 0, 1, 0
38.82986, 0, 1, 0
38.84647, 0, 1, 0
38.86319, 0, 1, 0
38.87991, 0, 1, 0
38.89658, 0, 1, 0
38.91319, 0, 1, 0
38.92995, 0, 1, 0
38.94683, 0, 1, 0
38.96338, 0, 1, 0
38.97998, 0, 1, 0
38.99651, 0, 1, 0
39.01308, 0, 1, 0
39.02999, 0, 1, 0
39.04654, 0, 1, 0
39.06332, 0, 1, 0
39.08003, 0, 1, 0
39.09664, 0, 1, 0
39.11308, 0, 1, 0
39.12983, 0, 1, 0
39.14642, 0, 1, 0
39.16321, 0, 1, 0
39.18009, 0, 1, 0
39.1967, 0, 1, 0
39.21338, 0, 1, 0
39.23002, 0, 1, 0
39.24667, 0, 1, 0
39.2635, 0, 1, 0
39.28007, 0, 1, 0
39.2967, 0, 1, 0
39.31335, 0, 1, 0
39.32998, 0, 1, 0
39.34657, 0, 1, 0
39.36334, 0, 1, 0
39.38004, 0, 1, 0
39.39681, 0, 1, 0
39.41345, 0, 1, 0
39.43008, 0, 1, 0
39.44675, 0, 1, 0
39.46323, 0, 1, 0
39.47976, 0, 1, 0
39.49638, 0, 1, 0
39.51305, 0, 1, 0
39.52983, 0, 1, 0
39.54635, 0, 1, 0
39.56316, 0, 1, 0
39.58001, 0, 1, 0
39.59653, 0, 1, 0
39.61336, 0, 1, 0
39.63028, 0, 1, 0
39.64703, 0, 1, 0
39.66329, 0, 1, 0
39.67997, 0, 1, 0
39.69659, 0, 1, 0
39.71312, 0, 1, 0
39.72962, 0, 1, 0
39.74644, 0, 1, 0
39.76321, 0, 1, 0
39.77996, 0, 1, 0
39.7966, 0, 1, 0
39.81327, 0, 1, 0
39.82983, 0, 1, 0
39.84643, 0, 1, 0
39.86322, 0, 1, 0
39.88001, 0, 1, 0
39.89669, 0, 1, 0
39.91322, 0, 1, 0
39.92982, 0, 1, 0
39.94669, 0, 1, 0
39.96363, 0, 1, 0
39.98002, 0, 1, 0
39.99662, 0, 1, 0
40.01313, 0, 1, 0
40.02973, 0, 1, 0
40.04642, 0, 1, 0
40.06318, 0, 1, 0
40.07986, 0, 1, 0
40.09666, 0, 1, 0
40.11319, 0, 1, 0
40.12982, 0, 1, 0
40.14651, 0, 1, 0
40.16322, 0, 1, 0
40.18002, 0, 1, 0
40.19653, 0, 1, 0
40.21315, 0, 1, 0
40.2308, 0, 1, 0
40.24767, 0, 1, 0
40.26411, 0, 1, 0
40.28092, 0, 1, 0
40.29769, 0, 1, 0
40.31422, 0, 1, 0
40.33091, 0, 1, 0
40.34746, 0, 1, 0
40.36433, 0, 1, 0
40.38098, 0, 1, 0
40.39783, 0, 1, 0
40.41475, 0, 1, 0
40.43042, 0, 1, 0
40.44689, 0, 1, 0
40.46337, 0, 1, 0
40.48028, 0, 1, 0
40.49669, 0, 1, 0
40.51333, 0, 1, 0
40.53014, 0, 1, 0
40.54678, 0, 1, 0
40.56354, 0, 1, 0
40.58022, 0, 1, 0
40.59672, 0, 1, 0
40.61337, 0, 1, 0
40.63015, 0, 1, 0
40.64671, 0, 1, 0
40.66352, 0, 1, 0
40.68006, 0, 1, 0
40.69679, 0, 1, 0
40.71338, 0, 1, 0
40.72985, 0, 1, 0
40.74667, 0, 1, 0
40.76338, 0, 1, 0
40.78016, 0, 1, 0
40.79672, 0, 1, 0
40.81329, 0, 1, 0
40.83022, 0, 1, 0
40.84682, 0, 1, 0
40.86339, 0, 1, 0
40.88008, 0, 1, 0
40.89676, 0, 1, 0
40.91337, 0, 1, 0
40.93011, 0, 1, 0
40.94659, 0, 1, 0
40.96324, 0, 1, 0
40.97999, 0, 1, 0
40.99652, 0, 1, 0
41.01313, 0, 1, 0
41.03005, 0, 1, 0
41.04664, 0, 1, 0
41.06339, 0, 1, 0
41.08025, 0, 1, 0
41.09658, 0, 1, 0
41.11322, 0, 1, 0
41.12981, 0, 1, 0
41.14652, 0, 1, 0
41.16331, 0, 1, 0
41.17993, 0, 1, 0
41.19643, 0, 1, 0
41.21313, 0, 1, 0
41.22982, 0, 1, 0
41.24635, 0, 1, 0
41.26297, 0, 1, 0
41.27973, 0, 1, 0
41.29644, 0, 1, 0
41.31321, 0, 1, 0
41.32958, 0, 1, 0
41.34626, 0, 1, 0
41.36309, 0, 1, 0
41.37989, 0, 1, 0
41.39642, 0, 1, 0
41.41313, 0, 1, 0
41.42984, 0, 1, 0
41.44652, 0, 1, 0
41.46314, 0, 1, 0
41.47992, 0, 1, 0
41.49651, 0, 1, 0
41.51303, 0, 1, 0
41.52976, 0.05019346, 1, 0
41.54645, 0.10027, 1, 0
41.56318, 0.1504479, 1, 0
41.57992, 0.2006762, 1, 0
41.59656, 0.2505884, 1, 0
41.61325, 0.3006843, 1, 0
41.62994, 0.3507312, 1, 0
41.6469, 0.4016342, 1, 0
41.66341, 0.4511594, 1, 0
41.67986, 0.5004983, 1, 0
41.69676, 0.5512103, 1, 0
41.71326, 0.6006874, 1, 0
41.72999, 0.5504805, 1, 0
41.74672, 0.5003006, 1, 0
41.76343, 0.4501662, 1, 0
41.77987, 0.4008417, 1, 0
41.79646, 0.351069, 1, 0
41.81323, 0.3007619, 1, 0
41.83003, 0.2503689, 1, 0
41.84659, 0.2006968, 1, 0
41.86324, 0.150749, 1, 0
41.87994, 0.1006198, 1, 0
41.89657, 0.05073618, 1, 0
41.91318, 0.0009077229, 1, 0
41.92982, 0, 1, 0
41.94649, 0, 1, 0
41.96342, 0, 1, 0
41.98029, 0, 1, 0
41.99681, 0, 1, 0
42.01326, 0, 1, 0
42.02988, 0, 1, 0
42.0466, 0, 1, 0
42.0633, 0, 1, 0
42.07983, 0, 1, 0
42.09666, 0, 1, 0
42.11369, 0, 1, 0
42.12978, 0, 1, 0
42.14654, 0, 1, 0
42.1633, 0, 1, 0
42.17984, 0, 1, 0
42.19659, 0, 1, 0
42.21325, 0, 1, 0
42.23013, 0, 1, 0
42.24659, 0, 1, 0
42.26336, 0, 1, 0
42.27997, 0, 1, 0
42.29672, 0, 1, 0
42.31327, 0, 1, 0
42.32981, 0, 1, 0
42.34664, 0, 1, 0
42.3634, 0, 1, 0
42.38027, 0, 1, 0
42.39686, 0, 1, 0
42.41314, 0, 1, 0
42.43004, 0, 1, 0
42.44675, 0, 1, 0
42.46333, 0, 1, 0
42.47993, 0, 1, 0
42.49665, 0, 1, 0
42.51336, 0, 1, 0
42.52998, 0, 1, 0
42.54659, 0, 1, 0
42.56322, 0, 1, 0
42.57999, 0, 1, 0
42.59656, 0, 1, 0
42.61307, 0, 1, 0
42.62998, 0, 1, 0
42.64663, 0, 1, 0
42.66331, 0, 1, 0
42.67998, 0, 1, 0
42.69655, 0, 1, 0
42.71324, 0, 1, 0
42.73003, 0, 1, 0
42.7466, 0, 1, 0
42.76339, 0, 1, 0
42.77998, 0, 1, 0
42.79671, 0, 1, 0
42.81338, 0, 1, 0
42.82997, 0, 1, 0
42.84647, 0, 1, 0
42.86319, 0, 1, 0
42.87984, 0, 1, 0
42.89649, 0, 1, 0
42.91329, 0, 1, 0
42.92976, 0, 1, 0
42.94659, 0, 1, 0
42.96344, 0, 1, 0
42.9802, 0, 1, 0
42.99659, 0, 1, 0
43.01309, 0, 1, 0
43.02982, 0, 1, 0
43.04648, 0, 1, 0
43.06312, 0, 1, 0
43.08042, 0, 1, 0
43.09631, 0, 1, 0
43.11302, 0, 1, 0
43.12984, 0, 1, 0
43.14645, 0, 1, 0
43.16325, 0, 1, 0
43.18008, 0, 1, 0
43.19653, 0, 1, 0
43.21317, 0, 1, 0
43.23017, 0, 1, 0
43.24654, 0, 1, 0
43.26323, 0, 1, 0
43.27982, 0, 1, 0
43.2966, 0, 1, 0
43.31326, 0, 1, 0
43.33016, 0, 1, 0
43.34696, 0, 1, 0
43.36329, 0, 1, 0
43.37981, 0, 1, 0
43.39655, 0, 1, 0
43.41306, 0, 1, 0
43.42966, 0, 1, 0
43.44725, 0, 1, 0
43.46342, 0, 1, 0
43.48058, 0, 1, 0
43.49645, 0, 1, 0
43.51314, 0, 1, 0
43.5298, 0, 1, 0
43.54633, 0, 1, 0
43.56307, 0, 1, 0
43.57961, 0, 1, 0
43.5968, 0, 1, 0
43.61399, 0, 1, 0
43.6299, 0, 1, 0
43.64644, 0, 1, 0
43.66311, 0, 1, 0
43.67982, 0, 1, 0
43.69641, 0, 1, 0
43.713, 0, 1, 0
43.72967, 0, 1, 0
43.74638, 0, 1, 0
43.76298, 0, 1, 0
43.77959, 0, 1, 0
43.79622, 0, 1, 0
43.8129, 0, 1, 0
43.82957, 0, 1, 0
43.84618, 0, 1, 0
43.86301, 0, 1, 0
43.87981, 0, 1, 0
43.89652, 0, 1, 0
43.91293, 0, 1, 0
43.92964, 0, 1, 0
43.94625, 0, 1, 0
43.96301, 0, 1, 0
43.97975, 0, 1, 0
43.99626, 0, 1, 0
44.01302, 0, 1, 0
44.02958, 0, 1, 0
44.04634, 0, 1, 0
44.06292, 0, 1, 0
44.07962, 0, 1, 0
44.09616, 0, 1, 0
44.11278, 0, 1, 0
44.12937, 0, 1, 0
44.14619, 0, 1, 0
44.16295, 0, 1, 0
44.17956, 0, 1, 0
44.1962, 0, 1, 0
44.21297, 0, 1, 0
44.22952, 0, 1, 0
44.24622, 0, 1, 0
44.26294, 0, 1, 0
44.27944, 0, 1, 0
44.29635, 0, 1, 0
44.31306, 0, 1, 0
44.32973, 0, 1, 0
44.34655, 0, 1, 0
44.36329, 0, 1, 0
44.3797, 0, 1, 0
44.39632, 0, 1, 0
44.41305, 0, 1, 0
44.42971, 0, 1, 0
44.4464, 0, 1, 0
44.46292, 0, 1, 0
44.47979, 0, 1, 0
44.49638, 0, 1, 0
44.51318, 0, 1, 0
44.52976, 0, 1, 0
44.54644, 0, 1, 0
44.56317, 0, 1, 0
44.57978, 0, 1, 0
44.59639, 0, 1, 0
44.61309, 0, 1, 0
44.62965, 0, 1, 0
44.64642, 0, 1, 0
44.66298, 0, 1, 0
44.67983, 0, 1, 0
44.69644, 0, 1, 0
44.71313, 0, 1, 0
44.72977, 0, 1, 0
44.74641, 0, 1, 0
44.76309, 0, 1, 0
44.77985, 0, 1, 0
44.79644, 0, 1, 0
44.81297, 0, 1, 0
44.82967, 0, 1, 0
44.84634, 0, 1, 0
44.86303, 0, 1, 0
44.87984, 0, 1, 0
44.89645, 0, 1, 0
44.91308, 0, 1, 0
44.92988, 0, 1, 0
44.94658, 0, 1, 0
44.96326, 0, 1, 0
44.98005, 0, 1, 0
44.99664, 0, 1, 0
45.01324, 0, 1, 0
45.02983, 0, 1, 0
45.0466, 0, 1, 0
45.06314, 0, 1, 0
45.08002, 0, 1, 0
45.09649, 0, 1, 0
45.11311, 0, 1, 0
45.12984, 0, 1, 0
45.14632, 0, 1, 0
45.16306, 0, 1, 0
45.1799, 0, 1, 0
45.1962, 0, 1, 0
45.21282, 0, 1, 0
45.2295, 0, 1, 0
45.24621, 0, 1, 0
45.26295, 0, 1, 0
45.27975, 0, 1, 0
45.29626, 0, 1, 0
45.3129, 0, 1, 0
45.32961, 0, 1, 0
45.34637, 0, 1, 0
45.36306, 0, 1, 0
45.37976, 0, 1, 0
45.39612, 0, 1, 0
45.4129, -0.05033578, 1, 0
45.42972, -0.1007955, 1, 0
45.44622, -0.1503087, 1, 0
45.46278, -0.1999782, 1, 0
45.47958, -0.2503989, 1, 0
45.4963, -0.3005549, 1, 0
45.51293, -0.3504382, 1, 0
45.5296, -0.4004331, 1, 0
45.54669, -0.4517024, 1, 0
45.56285, -0.5001864, 1, 0
45.57978, -0.5509812, 1, 0
45.59637, -0.6007389, 1, 0
45.6129, -0.6503441, 1, 0
45.62959, -0.7004213, 1, 0
45.64625, -0.7503865, 1, 0
45.66346, -0.8020253, 1, 0
45.67967, -0.8506536, 1, 0
45.6965, -0.9011382, 1, 0
45.71332, -0.9515968, 1, 0
45.72955, -1, 1, 0
45.74647, -1, 1, 0
45.76335, -1, 1, 0
45.77974, -1, 1, 0
45.79644, -1, 1, 0
45.81274, -1, 1, 0
45.8294, -1, 1, 0
45.84681, -0.9477618, 1, 0
45.86335, -0.89814, 1, 0
45.88011, -0.8478709, 1, 0
45.89664, -0.7982821, 1, 0
45.9133, -0.7482966, 1, 0
45.9295, -0.6996809, 1, 0
45.9463, -0.6492918, 1, 0
45.96335, -0.5981451, 1, 0
45.98045, -0.5468345, 1, 0
45.99644, -0.498888, 1, 0
46.0132, -0.4485881, 1, 0
46.02989, -0.3985196, 1, 0
46.04642, -0.3489399, 1, 0
46.06322, -0.2985458, 1, 0
46.07999, -0.2482415, 1, 0
46.09655, -0.1985598, 1, 0
46.11337, -0.1480753, 1, 0
46.12998, -0.09825677, 1, 0
46.14683, -0.04769668, 1, 0
46.16321, 0, 1, 0
46.17973, 0.04955485, 1, 0
46.19616, 0.09885817, 1, 0
46.21281, 0.1488064, 1, 0
46.22967, 0.1993688, 1, 0
46.24717, 0.2518859, 1, 0
